miRNA name	pos:mut	second_trim_rCMC_cont_IP	second_trim_rCMC_PE_IP	second_trim_rCMC_cont_IP (PM+1MM+2MM)	second_trim_rCMC_PE_IP (PM+1MM+2MM)
mmu-miR-483-3p	11:CA	0.0	1.0	170.0	139.0
mmu-miR-483-3p	21:TA	1.0	1.0	170.0	139.0
mmu-miR-483-5p	PM	2104.0	1980.0	3003.0	2707.0
mmu-miR-483-5p	4:AG	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	5:CT	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	6:GC	0.0	2.0	3003.0	2707.0
mmu-miR-483-5p	6:GT	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	7:GA	1.0	1.0	3003.0	2707.0
mmu-miR-483-5p	7:GC	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	7:GT	0.0	2.0	3003.0	2707.0
mmu-miR-483-5p	10:GA	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	10:GT	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	13:GT	2.0	0.0	3003.0	2707.0
mmu-miR-483-5p	15:GT	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	18:GA	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	18:GT	2.0	1.0	3003.0	2707.0
mmu-miR-483-5p	19:GT	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	20:GA	2.0	3.0	3003.0	2707.0
mmu-miR-483-5p	20:GT	1.0	1.0	3003.0	2707.0
mmu-miR-483-5p	22:GA	601.0	492.0	3003.0	2707.0
mmu-miR-483-5p	22:GC	1.0	3.0	3003.0	2707.0
mmu-miR-483-5p	22:GT	259.0	207.0	3003.0	2707.0
mmu-miR-483-5p	4:AT,22:GA	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	5:CA,22:GA	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	5:CT,22:GA	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	7:GT,22:GA	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	12:AT,22:GA	1.0	0.0	3003.0	2707.0
mmu-miR-483-5p	19:GT,22:GA	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	20:GA,22:GA	7.0	4.0	3003.0	2707.0
mmu-miR-483-5p	20:GA,22:GT	3.0	0.0	3003.0	2707.0
mmu-miR-483-5p	20:GT,22:GA	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	21:AG,22:GA	0.0	1.0	3003.0	2707.0
mmu-miR-483-5p	21:AT,22:GA	3.0	3.0	3003.0	2707.0
mmu-miR-483-5p	21:AT,22:GT	7.0	1.0	3003.0	2707.0
mmu-miR-484	PM	69.0	98.0	89.0	147.0
mmu-miR-484	8:CG	0.0	1.0	89.0	147.0
mmu-miR-484	10:GT	0.0	1.0	89.0	147.0
mmu-miR-484	21:AT	3.0	7.0	89.0	147.0
mmu-miR-484	22:TA	14.0	23.0	89.0	147.0
mmu-miR-484	22:TC	0.0	1.0	89.0	147.0
mmu-miR-484	22:TG	0.0	2.0	89.0	147.0
mmu-miR-484	19:CT,20:GT	0.0	1.0	89.0	147.0
mmu-miR-484	20:GA,22:TG	0.0	1.0	89.0	147.0
mmu-miR-484	20:GT,21:AT	3.0	7.0	89.0	147.0
mmu-miR-484	21:AC,22:TG	0.0	1.0	89.0	147.0
mmu-miR-484	21:AT,22:TA	0.0	4.0	89.0	147.0
mmu-miR-485-3p	PM	10.0	7.0	10.0	7.0
mmu-miR-485-5p	PM	137.0	220.0	139.0	223.0
mmu-miR-485-5p	9:GT	0.0	1.0	139.0	223.0
mmu-miR-485-5p	16:TA	0.0	1.0	139.0	223.0
mmu-miR-485-5p	22:CT	1.0	1.0	139.0	223.0
mmu-miR-485-5p	21:TA,22:CA	1.0	0.0	139.0	223.0
mmu-miR-487b-3p	PM	48.0	128.0	49.0	128.0
mmu-miR-487b-3p	20:CT	1.0	0.0	49.0	128.0
mmu-miR-487b-5p	PM	1.0	1.0	1.0	1.0
mmu-miR-490-3p	PM	70.0	90.0	70.0	92.0
mmu-miR-490-3p	16:CT	0.0	1.0	70.0	92.0
mmu-miR-490-3p	22:GT	0.0	1.0	70.0	92.0
mmu-miR-490-5p	PM	297.0	361.0	301.0	363.0
mmu-miR-490-5p	12:CA	1.0	0.0	301.0	363.0
mmu-miR-490-5p	15:GA	1.0	0.0	301.0	363.0
mmu-miR-490-5p	18:GT	0.0	1.0	301.0	363.0
mmu-miR-490-5p	19:GT	1.0	0.0	301.0	363.0
mmu-miR-490-5p	20:TA	0.0	1.0	301.0	363.0
mmu-miR-490-5p	20:TC	1.0	0.0	301.0	363.0
mmu-miR-493-5p	PM	80.0	194.0	80.0	194.0
mmu-miR-494-3p	PM	0.0	1.0	0.0	1.0
mmu-miR-494-5p	PM	1.0	4.0	1.0	4.0
mmu-miR-495-3p	PM	5.0	19.0	5.0	19.0
mmu-miR-495-5p	PM	3.0	1.0	3.0	1.0
mmu-miR-496a-3p	PM	1.0	0.0	1.0	0.0
mmu-miR-497-5p	PM	10.0	6.0	10.0	7.0
mmu-miR-497-5p	13:GT	0.0	1.0	10.0	7.0
mmu-miR-497b	PM	2.0	8.0	2.0	8.0
mmu-miR-499-5p	PM	55.0	79.0	55.0	90.0
mmu-miR-499-5p	5:GT	0.0	1.0	55.0	90.0
mmu-miR-499-5p	10:GT	0.0	3.0	55.0	90.0
mmu-miR-499-5p	13:GT	0.0	4.0	55.0	90.0
mmu-miR-499-5p	15:GT	0.0	3.0	55.0	90.0
mmu-miR-500-3p	PM	59.0	136.0	62.0	141.0
mmu-miR-500-3p	6:AT	0.0	1.0	62.0	141.0
mmu-miR-500-3p	16:GT	1.0	0.0	62.0	141.0
mmu-miR-500-3p	17:GT	0.0	1.0	62.0	141.0
mmu-miR-500-3p	21:CT	0.0	1.0	62.0	141.0
mmu-miR-500-3p	22:AG	0.0	1.0	62.0	141.0
mmu-miR-500-3p	22:AT	1.0	1.0	62.0	141.0
mmu-miR-500-3p	21:CA,22:AG	1.0	0.0	62.0	141.0
mmu-miR-500-5p	PM	4.0	8.0	4.0	8.0
mmu-miR-501-3p	PM	895.0	1283.0	908.0	1293.0
mmu-miR-501-3p	4:GA	1.0	0.0	908.0	1293.0
mmu-miR-501-3p	4:GC	0.0	1.0	908.0	1293.0
mmu-miR-501-3p	7:CA	1.0	0.0	908.0	1293.0
mmu-miR-501-3p	8:CA	0.0	2.0	908.0	1293.0
mmu-miR-501-3p	9:CG	1.0	0.0	908.0	1293.0
mmu-miR-501-3p	10:GT	1.0	0.0	908.0	1293.0
mmu-miR-501-3p	11:GT	3.0	0.0	908.0	1293.0
mmu-miR-501-3p	17:GT	1.0	0.0	908.0	1293.0
mmu-miR-501-3p	20:TC	1.0	0.0	908.0	1293.0
mmu-miR-501-3p	21:TA	1.0	1.0	908.0	1293.0
mmu-miR-501-3p	22:GC	0.0	1.0	908.0	1293.0
mmu-miR-501-3p	22:GT	3.0	5.0	908.0	1293.0
mmu-miR-501-5p	PM	4.0	7.0	4.0	7.0
mmu-miR-503-3p	14:AG	2382.0	2750.0	2422.0	2803.0
mmu-miR-503-3p	14:AT	1.0	1.0	2422.0	2803.0
mmu-miR-503-3p	3:GC,14:AG	1.0	0.0	2422.0	2803.0
mmu-miR-503-3p	3:GT,14:AG	3.0	3.0	2422.0	2803.0
mmu-miR-503-3p	7:TA,14:AG	1.0	0.0	2422.0	2803.0
mmu-miR-503-3p	7:TC,14:AG	1.0	1.0	2422.0	2803.0
mmu-miR-503-3p	9:TA,14:AG	1.0	0.0	2422.0	2803.0
mmu-miR-503-3p	9:TG,14:AG	1.0	0.0	2422.0	2803.0
mmu-miR-503-3p	11:TC,14:AG	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	12:CA,14:AG	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	12:CT,14:AG	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	13:CA,14:AG	2.0	1.0	2422.0	2803.0
mmu-miR-503-3p	13:CT,14:AG	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,15:CA	0.0	2.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,15:CT	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,17:GC	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,17:GT	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,18:CA	2.0	0.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,19:CT	1.0	0.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,21:GA	1.0	0.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,21:GT	4.0	1.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,22:GA	7.0	16.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,22:GC	0.0	1.0	2422.0	2803.0
mmu-miR-503-3p	14:AG,22:GT	14.0	20.0	2422.0	2803.0
mmu-miR-503-5p	PM	221.0	334.0	230.0	349.0
mmu-miR-503-5p	4:CA	2.0	0.0	230.0	349.0
mmu-miR-503-5p	20:GA	0.0	3.0	230.0	349.0
mmu-miR-503-5p	21:CA	1.0	2.0	230.0	349.0
mmu-miR-503-5p	23:GA	0.0	3.0	230.0	349.0
mmu-miR-503-5p	3:GT,23:GA	0.0	1.0	230.0	349.0
mmu-miR-503-5p	21:CA,23:GA	6.0	4.0	230.0	349.0
mmu-miR-503-5p	21:CA,23:GT	0.0	2.0	230.0	349.0
mmu-miR-504-3p	PM	11.0	6.0	11.0	7.0
mmu-miR-504-3p	22:CT	0.0	1.0	11.0	7.0
mmu-miR-504-5p	20:AG	4.0	1.0	7.0	3.0
mmu-miR-504-5p	1:AC,20:AG	3.0	0.0	7.0	3.0
mmu-miR-504-5p	20:AG,22:CA	0.0	2.0	7.0	3.0
mmu-miR-505-3p	20:TC	201.0	323.0	202.0	324.0
mmu-miR-505-3p	13:CA,20:TC	0.0	1.0	202.0	324.0
mmu-miR-505-3p	15:GT,20:TC	1.0	0.0	202.0	324.0
mmu-miR-505-5p	PM	727.0	934.0	741.0	946.0
mmu-miR-505-5p	3:GC	0.0	2.0	741.0	946.0
mmu-miR-505-5p	3:GT	1.0	0.0	741.0	946.0
mmu-miR-505-5p	4:AT	1.0	0.0	741.0	946.0
mmu-miR-505-5p	5:GT	1.0	0.0	741.0	946.0
mmu-miR-505-5p	6:CA	0.0	1.0	741.0	946.0
mmu-miR-505-5p	7:CA	0.0	1.0	741.0	946.0
mmu-miR-505-5p	8:AG	1.0	0.0	741.0	946.0
mmu-miR-505-5p	9:GC	0.0	1.0	741.0	946.0
mmu-miR-505-5p	13:GC	1.0	0.0	741.0	946.0
mmu-miR-505-5p	20:TA	0.0	1.0	741.0	946.0
mmu-miR-505-5p	23:TA	7.0	6.0	741.0	946.0
mmu-miR-505-5p	23:TG	1.0	0.0	741.0	946.0
mmu-miR-505-5p	14:TA,23:TA	1.0	0.0	741.0	946.0
mmu-miR-5099	19:CG	0.0	1.0	1416.0	1119.0
mmu-miR-5099	3:AG,19:CG	1415.0	1118.0	1416.0	1119.0
mmu-miR-5099	3:AG,19:CT	1.0	0.0	1416.0	1119.0
mmu-miR-5100	21:TC	8.0	1.0	10.0	4.0
mmu-miR-5100	21:TG	0.0	1.0	10.0	4.0
mmu-miR-5100	15:TG,21:TC	2.0	1.0	10.0	4.0
mmu-miR-5100	18:CT,21:TC	0.0	1.0	10.0	4.0
mmu-miR-5106	6:TA,15:GA	0.0	1.0	0.0	1.0
mmu-miR-5108	18:TC	0.0	2.0	0.0	4.0
mmu-miR-5108	17:TG,18:TC	0.0	2.0	0.0	4.0
mmu-miR-511-3p	PM	8.0	9.0	9.0	9.0
mmu-miR-511-3p	21:AT,22:TG	1.0	0.0	9.0	9.0
mmu-miR-5112	PM	2.0	5.0	64.0	80.0
mmu-miR-5112	10:GT	1.0	0.0	64.0	80.0
mmu-miR-5112	12:GT	14.0	15.0	64.0	80.0
mmu-miR-5112	18:AG	0.0	1.0	64.0	80.0
mmu-miR-5112	3:GC,12:GT	0.0	1.0	64.0	80.0
mmu-miR-5112	8:GA,12:GC	1.0	1.0	64.0	80.0
mmu-miR-5112	8:GT,12:GT	1.0	0.0	64.0	80.0
mmu-miR-5112	9:CA,12:GT	0.0	1.0	64.0	80.0
mmu-miR-5112	9:CG,12:GT	9.0	16.0	64.0	80.0
mmu-miR-5112	9:CT,12:GT	21.0	29.0	64.0	80.0
mmu-miR-5112	9:CT,18:AG	1.0	0.0	64.0	80.0
mmu-miR-5112	9:CT,19:CG	1.0	0.0	64.0	80.0
mmu-miR-5112	12:GT,14:GC	0.0	1.0	64.0	80.0
mmu-miR-5112	12:GT,18:AG	4.0	3.0	64.0	80.0
mmu-miR-5112	12:GT,18:AT	1.0	3.0	64.0	80.0
mmu-miR-5112	12:GT,19:CA	0.0	1.0	64.0	80.0
mmu-miR-5112	12:GT,19:CG	4.0	2.0	64.0	80.0
mmu-miR-5112	12:GT,19:CT	4.0	1.0	64.0	80.0
mmu-miR-5119	PM	0.0	1.0	15.0	20.0
mmu-miR-5119	5:TA	5.0	4.0	15.0	20.0
mmu-miR-5119	5:TG	1.0	1.0	15.0	20.0
mmu-miR-5119	19:GA	1.0	2.0	15.0	20.0
mmu-miR-5119	19:GT	4.0	4.0	15.0	20.0
mmu-miR-5119	2:AG,5:TA	1.0	0.0	15.0	20.0
mmu-miR-5119	2:AG,5:TG	2.0	2.0	15.0	20.0
mmu-miR-5119	5:TA,19:GA	1.0	2.0	15.0	20.0
mmu-miR-5119	5:TA,19:GT	0.0	3.0	15.0	20.0
mmu-miR-5119	5:TG,19:GA	0.0	1.0	15.0	20.0
mmu-miR-5122	10:CT,18:GC	0.0	1.0	0.0	1.0
mmu-miR-5124a	5:CA	5.0	3.0	10.0	6.0
mmu-miR-5124a	5:CA,11:CA	0.0	1.0	10.0	6.0
mmu-miR-5124a	5:CA,16:AC	1.0	0.0	10.0	6.0
mmu-miR-5124a	5:CA,16:AT	4.0	2.0	10.0	6.0
mmu-miR-5127	14:TG,16:CA	16.0	22.0	16.0	23.0
mmu-miR-5127	14:TG,16:CT	0.0	1.0	16.0	23.0
mmu-miR-5132-3p	13:AG	1.0	0.0	1.0	0.0
mmu-miR-5133	16:GA	0.0	1.0	0.0	1.0
mmu-miR-532-3p	PM	79.0	158.0	83.0	161.0
mmu-miR-532-3p	8:CT	0.0	1.0	83.0	161.0
mmu-miR-532-3p	22:AC	0.0	1.0	83.0	161.0
mmu-miR-532-3p	22:AT	4.0	1.0	83.0	161.0
mmu-miR-532-5p	20:CT	40.0	76.0	42.0	87.0
mmu-miR-532-5p	22:TA	1.0	0.0	42.0	87.0
mmu-miR-532-5p	12:TC,20:CT	1.0	0.0	42.0	87.0
mmu-miR-532-5p	17:GT,20:CT	0.0	6.0	42.0	87.0
mmu-miR-532-5p	20:CT,22:TA	0.0	4.0	42.0	87.0
mmu-miR-532-5p	20:CT,22:TC	0.0	1.0	42.0	87.0
mmu-miR-539-5p	PM	92.0	106.0	93.0	106.0
mmu-miR-539-5p	2:GT	1.0	0.0	93.0	106.0
mmu-miR-540-3p	PM	108.0	146.0	108.0	149.0
mmu-miR-540-3p	17:CT	0.0	1.0	108.0	149.0
mmu-miR-540-3p	20:GA	0.0	2.0	108.0	149.0
mmu-miR-541-5p	PM	150.0	297.0	163.0	317.0
mmu-miR-541-5p	8:TC	0.0	1.0	163.0	317.0
mmu-miR-541-5p	14:GT	1.0	0.0	163.0	317.0
mmu-miR-541-5p	18:GT	1.0	0.0	163.0	317.0
mmu-miR-541-5p	25:TA	4.0	9.0	163.0	317.0
mmu-miR-541-5p	25:TG	2.0	3.0	163.0	317.0
mmu-miR-541-5p	23:AT,24:CA	1.0	0.0	163.0	317.0
mmu-miR-541-5p	23:AT,24:CT	2.0	0.0	163.0	317.0
mmu-miR-541-5p	24:CA,25:TA	0.0	1.0	163.0	317.0
mmu-miR-541-5p	24:CA,25:TG	1.0	4.0	163.0	317.0
mmu-miR-541-5p	24:CG,25:TA	1.0	2.0	163.0	317.0
mmu-miR-542-3p	PM	114.0	108.0	116.0	113.0
mmu-miR-542-3p	2:GT	0.0	1.0	116.0	113.0
mmu-miR-542-3p	19:GT	1.0	1.0	116.0	113.0
mmu-miR-542-3p	22:AG	1.0	1.0	116.0	113.0
mmu-miR-542-3p	22:AT	0.0	1.0	116.0	113.0
mmu-miR-542-3p	21:AG,22:AG	0.0	1.0	116.0	113.0
mmu-miR-542-5p	PM	47.0	48.0	49.0	48.0
mmu-miR-542-5p	16:GT	1.0	0.0	49.0	48.0
mmu-miR-542-5p	22:AT	1.0	0.0	49.0	48.0
mmu-miR-543-3p	PM	49.0	109.0	49.0	109.0
mmu-miR-543-5p	PM	8.0	17.0	8.0	17.0
mmu-miR-546	2:TA,11:GC	0.0	1.0	0.0	1.0
mmu-miR-547-5p	6:GC	2.0	1.0	2.0	1.0
mmu-miR-5624-5p	11:TA,12:CG	0.0	1.0	0.0	1.0
mmu-miR-574-3p	PM	148.0	252.0	191.0	338.0
mmu-miR-574-3p	10:GA	0.0	1.0	191.0	338.0
mmu-miR-574-3p	10:GT	1.0	0.0	191.0	338.0
mmu-miR-574-3p	13:CT	1.0	0.0	191.0	338.0
mmu-miR-574-3p	16:AG	0.0	1.0	191.0	338.0
mmu-miR-574-3p	21:CA	6.0	6.0	191.0	338.0
mmu-miR-574-3p	21:CG	1.0	2.0	191.0	338.0
mmu-miR-574-3p	22:AC	0.0	3.0	191.0	338.0
mmu-miR-574-3p	22:AG	0.0	1.0	191.0	338.0
mmu-miR-574-3p	22:AT	30.0	65.0	191.0	338.0
mmu-miR-574-3p	21:CA,22:AG	1.0	1.0	191.0	338.0
mmu-miR-574-3p	21:CA,22:AT	2.0	1.0	191.0	338.0
mmu-miR-574-3p	21:CT,22:AT	1.0	5.0	191.0	338.0
mmu-miR-574-5p	PM	1366.0	2727.0	1732.0	3500.0
mmu-miR-574-5p	2:GA	1.0	2.0	1732.0	3500.0
mmu-miR-574-5p	2:GT	1.0	1.0	1732.0	3500.0
mmu-miR-574-5p	5:TA	1.0	2.0	1732.0	3500.0
mmu-miR-574-5p	5:TC	1.0	0.0	1732.0	3500.0
mmu-miR-574-5p	7:TA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	9:TC	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	10:GT	1.0	0.0	1732.0	3500.0
mmu-miR-574-5p	12:GA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	12:GT	1.0	0.0	1732.0	3500.0
mmu-miR-574-5p	13:TC	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	14:GA	0.0	2.0	1732.0	3500.0
mmu-miR-574-5p	14:GC	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	14:GT	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	15:TA	0.0	2.0	1732.0	3500.0
mmu-miR-574-5p	16:GT	0.0	2.0	1732.0	3500.0
mmu-miR-574-5p	17:AG	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	20:GT	1.0	1.0	1732.0	3500.0
mmu-miR-574-5p	22:GA	15.0	25.0	1732.0	3500.0
mmu-miR-574-5p	22:GT	9.0	11.0	1732.0	3500.0
mmu-miR-574-5p	23:TA	333.0	707.0	1732.0	3500.0
mmu-miR-574-5p	23:TC	1.0	2.0	1732.0	3500.0
mmu-miR-574-5p	5:TA,20:GA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	6:GC,23:TA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	7:TC,23:TA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	10:GA,19:TA	1.0	0.0	1732.0	3500.0
mmu-miR-574-5p	10:GA,23:TA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	12:GA,18:GC	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	13:TA,15:TA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	14:GA,22:GT	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	14:GA,23:TA	0.0	1.0	1732.0	3500.0
mmu-miR-574-5p	19:TG,23:TA	0.0	1.0	1732.0	3500.0
mmu-miR-582-3p	PM	3.0	7.0	3.0	7.0
mmu-miR-582-5p	PM	2.0	0.0	2.0	0.0
mmu-miR-598-3p	PM	16.0	37.0	16.0	38.0
mmu-miR-598-3p	10:GT	0.0	1.0	16.0	38.0
mmu-miR-598-5p	PM	10.0	8.0	10.0	9.0
mmu-miR-598-5p	6:GC	0.0	1.0	10.0	9.0
mmu-miR-615-3p	PM	1.0	3.0	1.0	3.0
mmu-miR-6236	19:GA	1.0	0.0	377.0	718.0
mmu-miR-6236	17:AG,18:GA	0.0	1.0	377.0	718.0
mmu-miR-6236	17:AG,19:GA	376.0	717.0	377.0	718.0
mmu-miR-6238	1:TA,12:TC	0.0	1.0	2.0	2.0
mmu-miR-6238	12:TC,21:TA	2.0	1.0	2.0	2.0
mmu-miR-6239	6:TG	8.0	5.0	31.0	50.0
mmu-miR-6239	6:TG,19:TA	1.0	0.0	31.0	50.0
mmu-miR-6239	6:TG,19:TC	11.0	21.0	31.0	50.0
mmu-miR-6239	6:TG,19:TG	0.0	1.0	31.0	50.0
mmu-miR-6239	6:TG,20:GA	0.0	1.0	31.0	50.0
mmu-miR-6239	6:TG,20:GT	6.0	16.0	31.0	50.0
mmu-miR-6239	19:TC,20:GT	5.0	6.0	31.0	50.0
mmu-miR-6240	21:AG	7.0	6.0	63.0	42.0
mmu-miR-6240	1:CA,21:AG	56.0	36.0	63.0	42.0
mmu-miR-6244	15:AC	1.0	1.0	3.0	2.0
mmu-miR-6244	2:GA,15:AC	0.0	1.0	3.0	2.0
mmu-miR-6244	3:GC,15:AC	1.0	0.0	3.0	2.0
mmu-miR-6244	5:GA,15:AC	1.0	0.0	3.0	2.0
mmu-miR-6412	15:AT,21:TC	17.0	32.0	17.0	32.0
mmu-miR-6481	PM	2.0	6.0	2.0	6.0
mmu-miR-6516-3p	PM	2.0	6.0	2.0	6.0
mmu-miR-6516-5p	19:GA,20:AG	1.0	1.0	1.0	1.0
mmu-miR-652-3p	PM	1795.0	2306.0	1813.0	2345.0
mmu-miR-652-3p	1:AT	1.0	0.0	1813.0	2345.0
mmu-miR-652-3p	4:GT	1.0	2.0	1813.0	2345.0
mmu-miR-652-3p	5:GT	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	6:CT	1.0	0.0	1813.0	2345.0
mmu-miR-652-3p	7:GT	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	8:CA	2.0	0.0	1813.0	2345.0
mmu-miR-652-3p	8:CT	0.0	3.0	1813.0	2345.0
mmu-miR-652-3p	9:CA	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	9:CT	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	13:AT	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	14:GT	1.0	2.0	1813.0	2345.0
mmu-miR-652-3p	15:GT	1.0	0.0	1813.0	2345.0
mmu-miR-652-3p	16:GT	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	18:TA	0.0	1.0	1813.0	2345.0
mmu-miR-652-3p	21:GA	4.0	13.0	1813.0	2345.0
mmu-miR-652-3p	21:GT	7.0	12.0	1813.0	2345.0
mmu-miR-652-5p	PM	0.0	2.0	0.0	2.0
mmu-miR-653-3p	9:AG,20:GC	1.0	0.0	1.0	0.0
mmu-miR-6538	8:TA,10:CA	1.0	0.0	32.0	19.0
mmu-miR-6538	8:TC,10:CA	30.0	19.0	32.0	19.0
mmu-miR-6538	9:CG,16:GC	1.0	0.0	32.0	19.0
mmu-miR-6540-5p	PM	0.0	4.0	0.0	4.0
mmu-miR-664-3p	PM	66.0	74.0	67.0	76.0
mmu-miR-664-3p	22:AT	1.0	2.0	67.0	76.0
mmu-miR-664-5p	18:CT	704.0	809.0	706.0	811.0
mmu-miR-664-5p	10:GA,18:CT	0.0	1.0	706.0	811.0
mmu-miR-664-5p	13:AT,18:CT	1.0	0.0	706.0	811.0
mmu-miR-664-5p	14:AG,18:CT	1.0	0.0	706.0	811.0
mmu-miR-664-5p	14:AT,18:CT	0.0	1.0	706.0	811.0
mmu-miR-665-3p	PM	2.0	10.0	2.0	10.0
mmu-miR-666-3p	PM	13.0	10.0	13.0	10.0
mmu-miR-666-5p	10:AG	3.0	4.0	3.0	5.0
mmu-miR-666-5p	10:AG,22:CA	0.0	1.0	3.0	5.0
mmu-miR-667-3p	PM	9.0	6.0	17.0	16.0
mmu-miR-667-3p	23:GA	3.0	3.0	17.0	16.0
mmu-miR-667-3p	23:GT	4.0	5.0	17.0	16.0
mmu-miR-667-3p	22:AG,23:GA	1.0	0.0	17.0	16.0
mmu-miR-667-3p	22:AT,23:GA	0.0	1.0	17.0	16.0
mmu-miR-667-3p	22:AT,23:GT	0.0	1.0	17.0	16.0
mmu-miR-667-5p	PM	16.0	40.0	19.0	40.0
mmu-miR-667-5p	25:GA	2.0	0.0	19.0	40.0
mmu-miR-667-5p	25:GT	1.0	0.0	19.0	40.0
mmu-miR-668-3p	PM	2.0	3.0	2.0	6.0
mmu-miR-668-3p	24:CA	0.0	1.0	2.0	6.0
mmu-miR-668-3p	24:CT	0.0	1.0	2.0	6.0
mmu-miR-668-3p	23:CA,24:CA	0.0	1.0	2.0	6.0
mmu-miR-669b-3p	17:AT,21:TC	1.0	0.0	1.0	0.0
mmu-miR-669n	12:GT	1.0	0.0	4.0	4.0
mmu-miR-669n	3:TG,13:AT	1.0	2.0	4.0	4.0
mmu-miR-669n	6:TA,12:GT	1.0	0.0	4.0	4.0
mmu-miR-669n	12:GC,15:GT	1.0	0.0	4.0	4.0
mmu-miR-669n	12:GT,13:AG	0.0	2.0	4.0	4.0
mmu-miR-671-3p	PM	12.0	22.0	13.0	24.0
mmu-miR-671-3p	21:CT	1.0	2.0	13.0	24.0
mmu-miR-671-5p	PM	5409.0	10563.0	5488.0	10692.0
mmu-miR-671-5p	1:AG	3.0	1.0	5488.0	10692.0
mmu-miR-671-5p	1:AT	1.0	0.0	5488.0	10692.0
mmu-miR-671-5p	2:GA	0.0	1.0	5488.0	10692.0
mmu-miR-671-5p	2:GC	0.0	2.0	5488.0	10692.0
mmu-miR-671-5p	2:GT	1.0	3.0	5488.0	10692.0
mmu-miR-671-5p	3:GA	1.0	1.0	5488.0	10692.0
mmu-miR-671-5p	3:GT	1.0	2.0	5488.0	10692.0
mmu-miR-671-5p	4:AC	0.0	1.0	5488.0	10692.0
mmu-miR-671-5p	4:AG	1.0	4.0	5488.0	10692.0
mmu-miR-671-5p	4:AT	0.0	1.0	5488.0	10692.0
mmu-miR-671-5p	5:AT	1.0	0.0	5488.0	10692.0
mmu-miR-671-5p	6:GA	0.0	1.0	5488.0	10692.0
mmu-miR-671-5p	6:GC	0.0	2.0	5488.0	10692.0
mmu-miR-671-5p	6:GT	0.0	1.0	5488.0	10692.0
mmu-miR-671-5p	7:CA	1.0	2.0	5488.0	10692.0
mmu-miR-671-5p	7:CT	0.0	1.0	5488.0	10692.0
mmu-miR-671-5p	8:CA	1.0	5.0	5488.0	10692.0
mmu-miR-671-5p	8:CG	2.0	1.0	5488.0	10692.0
mmu-miR-671-5p	8:CT	1.0	2.0	5488.0	10692.0
mmu-miR-671-5p	9:CA	0.0	5.0	5488.0	10692.0
mmu-miR-671-5p	9:CG	1.0	0.0	5488.0	10692.0
mmu-miR-671-5p	9:CT	0.0	2.0	5488.0	10692.0
mmu-miR-671-5p	10:TA	1.0	0.0	5488.0	10692.0
mmu-miR-671-5p	10:TC	0.0	3.0	5488.0	10692.0
