miRNA name	pos:mut	trimmed_NGN2_Nicotinamide_Vitamin_B3_SRR22128557	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_Fluorouracil_5-Fluoracil_5-FU_SRR22128317	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Vitamin_D2_SRR22128243	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_Nicotinamide_Vitamin_B3_SRR22128557 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_Fluorouracil_5-Fluoracil_5-FU_SRR22128317 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Vitamin_D2_SRR22128243 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)
hsa-miR-4478	5:CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4478	10:CG,12:GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4484	20:AG	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4485-3p	PM	56.0	1.0	46.0	1.0	1.0	1.0	0.0	0.0	4.0	57.0	1.0	46.0	1.0	1.0	1.0	0.0	0.0	4.0
hsa-miR-4485-3p	18:TC,19:AC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	1.0	46.0	1.0	1.0	1.0	0.0	0.0	4.0
hsa-miR-4485-5p	PM	6.0	1.0	21.0	0.0	0.0	3.0	0.0	0.0	1.0	6.0	1.0	21.0	0.0	0.0	3.0	0.0	0.0	1.0
hsa-miR-4488	PM	510.0	79.0	1464.0	23.0	12.0	60.0	8.0	17.0	24.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	2:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	4:GA	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	7:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	8:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	8:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	10:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	12:TG	93.0	4.0	185.0	0.0	0.0	5.0	0.0	0.0	1.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	14:CT	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	18:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	18:GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	18:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	1:AC,12:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	1:AG,12:TG	19.0	3.0	48.0	1.0	0.0	2.0	0.0	1.0	2.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	12:TG,16:GC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4488	12:TG,18:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	623.0	86.0	1708.0	24.0	13.0	67.0	9.0	18.0	29.0
hsa-miR-4492	PM	205.0	31.0	564.0	11.0	16.0	24.0	9.0	11.0	23.0	208.0	31.0	568.0	11.0	17.0	24.0	9.0	11.0	23.0
hsa-miR-4492	6:TG,8:GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	31.0	568.0	11.0	17.0	24.0	9.0	11.0	23.0
hsa-miR-4492	8:GC,9:GA	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	208.0	31.0	568.0	11.0	17.0	24.0	9.0	11.0	23.0
hsa-miR-4497	17:CA	118.0	24.0	164.0	1.0	4.0	15.0	9.0	6.0	13.0	118.0	24.0	164.0	1.0	4.0	15.0	9.0	6.0	14.0
hsa-miR-4497	5:GT,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	118.0	24.0	164.0	1.0	4.0	15.0	9.0	6.0	14.0
hsa-miR-4500	15:CG,17:TA	2.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4500	15:CG,17:TG	3.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4508	PM	26.0	23.0	27.0	3.0	18.0	9.0	25.0	17.0	26.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-4508	13:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-4508	17:GA	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-4508	7:CG,14:CG	2.0	0.0	2.0	0.0	0.0	5.0	3.0	2.0	4.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-4508	8:TG,10:GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-4508	9:GC,13:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-4508	10:GC,11:GA	0.0	13.0	0.0	0.0	4.0	5.0	6.0	6.0	8.0	28.0	36.0	30.0	4.0	23.0	19.0	35.0	25.0	39.0
hsa-miR-450a-5p	PM	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4516	PM	255.0	47.0	409.0	14.0	5.0	28.0	7.0	29.0	13.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-4516	2:GA	5.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-4516	3:GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-4516	7:AC	3.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-4516	7:AG	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-4516	17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-4516	17:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	263.0	47.0	428.0	14.0	6.0	29.0	7.0	32.0	14.0
hsa-miR-451a	PM	7.0	0.0	920.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	7:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	8:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	10:CT	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	12:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	13:TC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	15:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	16:CT	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	18:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	22:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-451a	22:TC	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4531	6:GT,12:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4531	13:TC,15:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4534	8:GC,12:GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4534	8:GC,12:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4535	15:GC,17:CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-3p	PM	37.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-3p	22:GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-3p	23:TA	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-455-3p	PM	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-455-5p	PM	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-4634	8:AT,10:CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4662b	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4664-5p	PM	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4665-5p	23:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4667-5p	PM	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4705	PM	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-4785	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4787-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4804-5p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4804-5p	6:CG	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-483-5p	PM	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-484	PM	235.0	15.0	889.0	5.0	2.0	12.0	1.0	9.0	4.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	9:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	10:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	11:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	17:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	20:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	21:AT	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	22:TA	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-484	22:TC	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	16.0	911.0	5.0	2.0	12.0	1.0	9.0	4.0
hsa-miR-485-3p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-485-5p	PM	17.0	1.0	29.0	0.0	0.0	2.0	0.0	0.0	0.0	17.0	1.0	29.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-486-3p	PM	4.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-486-3p	17:AG	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-486-5p	PM	6.0	3.0	90.0	0.0	0.0	0.0	1.0	0.0	1.0	8.0	4.0	101.0	0.0	0.0	1.0	1.0	1.0	1.0
hsa-miR-486-5p	22:GA	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	101.0	0.0	0.0	1.0	1.0	1.0	1.0
hsa-miR-486-5p	22:GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	101.0	0.0	0.0	1.0	1.0	1.0	1.0
hsa-miR-486-5p	22:GT	0.0	1.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	4.0	101.0	0.0	0.0	1.0	1.0	1.0	1.0
hsa-miR-487a-3p	PM	9.0	0.0	23.0	0.0	0.0	1.0	0.0	0.0	2.0	10.0	0.0	23.0	0.0	0.0	1.0	0.0	0.0	2.0
hsa-miR-487a-3p	7:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	23.0	0.0	0.0	1.0	0.0	0.0	2.0
hsa-miR-487a-5p	PM	17.0	0.0	30.0	0.0	0.0	1.0	0.0	0.0	0.0	17.0	0.0	30.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-487b-3p	PM	71.0	6.0	147.0	2.0	1.0	1.0	1.0	2.0	0.0	72.0	6.0	149.0	2.0	1.0	1.0	1.0	2.0	0.0
hsa-miR-487b-3p	13:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	6.0	149.0	2.0	1.0	1.0	1.0	2.0	0.0
hsa-miR-487b-3p	22:TC	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	6.0	149.0	2.0	1.0	1.0	1.0	2.0	0.0
hsa-miR-487b-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-488-3p	PM	38.0	0.0	61.0	0.0	0.0	2.0	0.0	0.0	0.0	42.0	0.0	65.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-488-3p	11:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	65.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-488-3p	21:CA	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	65.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-488-3p	21:CT	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	65.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-488-5p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-489-3p	PM	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-490-3p	PM	1.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	2.0
hsa-miR-490-5p	PM	53.0	0.0	110.0	0.0	0.0	0.0	0.0	1.0	3.0	53.0	0.0	115.0	0.0	0.0	0.0	0.0	1.0	3.0
hsa-miR-490-5p	20:TA	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	115.0	0.0	0.0	0.0	0.0	1.0	3.0
hsa-miR-490-5p	20:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	115.0	0.0	0.0	0.0	0.0	1.0	3.0
hsa-miR-491-5p	PM	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-493-5p	PM	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-494-3p	PM	7.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-495-3p	PM	6.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-495-3p	20:CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-495-5p	PM	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-500a-3p	PM	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-500a-3p	5:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-501-3p	PM	4.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0	1.0
hsa-miR-501-5p	PM	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5010-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-503-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-503-5p	21:CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-503-5p	21:CA,23:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-503-5p	21:CA,23:GT	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-504-3p	PM	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-504-5p	PM	2.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-505-3p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-505-5p	PM	69.0	2.0	86.0	0.0	2.0	0.0	0.0	1.0	1.0	69.0	2.0	86.0	0.0	2.0	0.0	0.0	1.0	1.0
hsa-miR-506-3p	PM	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5090	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-513b-5p	PM	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-513c-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-514b-5p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-516a-5p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-516b-5p	PM	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-517c-3p	PM	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518a-3p	PM	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518b	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518c-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-519a-3p	PM	2.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-519b-3p	PM	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-519c-3p	PM	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-520b-3p	8:TA,20:GT	1.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-520d-5p	15:CA	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-522-3p	PM	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-522-3p	22:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-525-5p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-526a-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-532-3p	PM	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
