Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM6702920	"RSB211-220 [Palomid 529 (P529)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108371"	SRX18108371	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702921	"RSB211-141 [Metolazone]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108372"	SRX18108372	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702922	"RSB211-286 [Azomycin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108373"	SRX18108373	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702923	"RSB211-330 [S- (+)-Rolipram]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107265"	SRX18107265	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702924	"RSB211-236 [Tiopronin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107266"	SRX18107266	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702925	"RSB211-218 [Volasertib (BI 6727)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107267"	SRX18107267	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702926	"RSB211-219 [Proparacaine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107268"	SRX18107268	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702927	"RSB211-216 [Ketanserin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107269"	SRX18107269	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702928	"RSB211-328 [Naftopidil]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107270"	SRX18107270	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702929	"RSB211-110 [Elvitegravir (GS-9137, JTK-303)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107271"	SRX18107271	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702930	"RSB211-350 [Formononetin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107272"	SRX18107272	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702931	"RSB211-294 [Gabexate Mesylate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108291"	SRX18108291	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702932	"RSB211-230 [Terazosin HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108292"	SRX18108292	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702933	"RSB211-285 [Ganciclovir]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108293"	SRX18108293	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702934	"RSB211-202 [Cyproheptadine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108294"	SRX18108294	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702935	"RSB211-222 [Tubacin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108295"	SRX18108295	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702936	"RSB211-310 [Berberine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108296"	SRX18108296	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702937	"RSB211-80 [Nicorandil]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108297"	SRX18108297	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702938	"RSB211-238 [Balofloxacin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108298"	SRX18108298	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702939	"RSB211-302 [Ibutilide Fumarate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107633"	SRX18107633	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702940	"RSB211-206 [Lornoxicam]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107634"	SRX18107634	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702941	"RSB211-136 [PCI-34051]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107635"	SRX18107635	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702942	"RSB217-359 [pc-Forskolin rep6-1]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107636"	SRX18107636	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702943	"RSB217-360 [pc-Forskolin rep6-2]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107637"	SRX18107637	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702944	"RSB217-375 [pc-Forskolin rep6-3]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107638"	SRX18107638	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702945	"RSB217-376 [pc-Forskolin rep6-4]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107639"	SRX18107639	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702946	"RSB217-10 [nc-DMSO rep6-1]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107640"	SRX18107640	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702947	"RSB217-23 [nc-DMSO rep6-2]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108374"	SRX18108374	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702948	"RSB217-24 [nc-DMSO rep6-3]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108375"	SRX18108375	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702949	"RSB217-25 [nc-DMSO rep6-4]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108376"	SRX18108376	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702950	"RSB217-26 [nc-DMSO rep6-5]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108377"	SRX18108377	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702951	"RSB217-7 [nc-DMSO rep6-6]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108378"	SRX18108378	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702952	"RSB217-8 [nc-DMSO rep6-7]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108379"	SRX18108379	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702953	"RSB217-9 [nc-DMSO rep6-8]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108380"	SRX18108380	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702954	"RSB217-100 [BMS-378806]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108381"	SRX18108381	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702955	"RSB217-101 [Paeonol]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107273"	SRX18107273	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702956	"RSB217-104 [DCC-2036 (Rebastinib)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107274"	SRX18107274	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702957	"RSB217-105 [Phloretin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107275"	SRX18107275	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702958	"RSB217-106 [CCT128930]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107276"	SRX18107276	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702959	"RSB217-107 [Phlorizin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107277"	SRX18107277	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702960	"RSB217-108 [A66]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107278"	SRX18107278	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702961	"RSB217-109 [Piperine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107279"	SRX18107279	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702962	"RSB217-110 [NU7441 (KU-57788)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107280"	SRX18107280	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702963	"RSB217-111 [Puerarin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108299"	SRX18108299	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702964	"RSB217-114 [M344]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108300"	SRX18108300	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702965	"RSB217-115 [Olopatadine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108301"	SRX18108301	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702966	"RSB217-116 [I-BET151 (GSK1210151A)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108302"	SRX18108302	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702967	"RSB217-117 [Oxymetazoline HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108303"	SRX18108303	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702968	"RSB217-118 [RITA (NSC 652287)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108304"	SRX18108304	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702969	"RSB217-119 [Ozagrel]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108305"	SRX18108305	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702970	"RSB217-120 [AZD2014]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108306"	SRX18108306	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702971	"RSB217-121 [Pancuronium dibromide]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107641"	SRX18107641	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702972	"RSB217-123 [D-Pantothenic acid]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107642"	SRX18107642	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702973	"RSB217-124 [A-803467]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107643"	SRX18107643	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702974	"RSB217-126 [Laquinimod]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107644"	SRX18107644	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702975	"RSB217-127 [Propafenone HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107645"	SRX18107645	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702976	"RSB217-128 [Tofacitinib (CP-690550,Tasocitinib)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107646"	SRX18107646	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702977	"RSB217-129 [Quercetin Dihydrate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107647"	SRX18107647	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702978	"RSB217-132 [GSK2126458 (GSK458)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107648"	SRX18107648	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702979	"RSB217-133 [Salicin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107281"	SRX18107281	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702980	"RSB217-134 [5-hydroxymethyl Tolterodine (PNU 200577, 5-HMT, 5-HM)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107282"	SRX18107282	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702981	"RSB217-136 [MK-0752]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107283"	SRX18107283	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702982	"RSB217-137 [Shikimic Acid]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107284"	SRX18107284	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702983	"RSB217-138 [WYE-125132 (WYE-132)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107285"	SRX18107285	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702984	"RSB217-139 [Silibinin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107286"	SRX18107286	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702985	"RSB217-140 [WAY-100635 Maleate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107287"	SRX18107287	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702986	"RSB217-142 [Clinofibrate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107288"	SRX18107288	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702987	"RSB217-143 [Synephrine]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108307"	SRX18108307	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702988	"RSB217-144 [Ciprofibrate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108308"	SRX18108308	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702989	"RSB217-145 [Quinine HCl Dihydrate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108309"	SRX18108309	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702990	"RSB217-146 [Istradefylline]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108310"	SRX18108310	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702991	"RSB217-147 [Racecadotril]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108311"	SRX18108311	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702992	"RSB217-148 [Sotrastaurin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108312"	SRX18108312	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702993	"RSB217-149 [Ribavirin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108313"	SRX18108313	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702994	"RSB217-150 [Torcetrapib]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108314"	SRX18108314	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702995	"RSB217-151 [Roxithromycin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107649"	SRX18107649	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702996	"RSB217-152 [Sofosbuvir (PSI-7977, GS-7977)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107650"	SRX18107650	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702997	"RSB217-153 [Scopolamine HBr]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107651"	SRX18107651	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702998	"RSB217-154 [VU 0357121]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107652"	SRX18107652	"Zhiyun Wei"	"Oct 19, 2023"
GSM6702999	"RSB217-155 [Sotalol]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107653"	SRX18107653	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703000	"RSB217-157 [Spectinomycin HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107654"	SRX18107654	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703001	"RSB217-159 [Tenoxicam]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107655"	SRX18107655	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703002	"RSB217-161 [Tanshinone I]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107656"	SRX18107656	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703003	"RSB217-162 [PF-3845]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108382"	SRX18108382	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703004	"RSB217-163 [Tanshinone IIA]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108383"	SRX18108383	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703005	"RSB217-164 [Dolutegravir (GSK1349572)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108384"	SRX18108384	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703006	"RSB217-165 [Taxifolin (Dihydroquercetin)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108385"	SRX18108385	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703007	"RSB217-166 [A-674563]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108386"	SRX18108386	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703008	"RSB217-167 [Tetrahydropapaverine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108387"	SRX18108387	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703009	"RSB217-168 [AS-252424]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108388"	SRX18108388	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703010	"RSB217-170 [Trametinib (GSK1120212)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108389"	SRX18108389	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703011	"RSB217-171 [Yohimbine HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107289"	SRX18107289	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703012	"RSB217-172 [A922500]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107290"	SRX18107290	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703013	"RSB217-173 [5-hydroxytryptophan (5-HTP)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107291"	SRX18107291	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703014	"RSB217-174 [BRL-15572]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107292"	SRX18107292	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703015	"RSB217-175 [Aloin]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107293"	SRX18107293	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703016	"RSB217-176 [Ibrutinib (PCI-32765)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107294"	SRX18107294	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703017	"RSB217-177 [Vardenafil HCl Trihydrate]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107295"	SRX18107295	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703018	"RSB217-179 [Maprotiline HCl]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18107296"	SRX18107296	"Zhiyun Wei"	"Oct 19, 2023"
GSM6703019	"RSB217-180 [Dabrafenib (GSK2118436)]"	"SRA"	"Homo sapiens"	1	GPL21697	GSE216991	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX18108092"	SRX18108092	"Zhiyun Wei"	"Oct 19, 2023"
