study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_taxid,organism_name,library_name,library_strategy,library_source,library_selection,library_layout,sample_accession,sample_title,biosample,bioproject,instrument,instrument_model,instrument_model_desc,total_spots,total_size,run_accession,run_total_spots,run_total_bases
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108048,"GSM6702480: RSB196-186 [TSU-68 (SU6668, Orantinib)]; Homo sapiens; miRNA-Seq","GSM6702480: RSB196-186 [TSU-68 (SU6668, Orantinib)]; Homo sapiens; miRNA-Seq",9606,Homo sapiens,GSM6702480,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610930,,SAMN31554429,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,423773,13105336,SRR22128353,423773,31782975
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108047,GSM6702479: RSB196-310 [AT7519]; Homo sapiens; miRNA-Seq,GSM6702479: RSB196-310 [AT7519]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702479,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610928,,SAMN31554430,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,237441,7265817,SRR22128354,237441,17808075
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108046,GSM6702478: RSB196-346 [DMXAA (Vadimezan)]; Homo sapiens; miRNA-Seq,GSM6702478: RSB196-346 [DMXAA (Vadimezan)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702478,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610927,,SAMN31554431,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,674581,20774514,SRR22128355,674581,50593575
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108045,GSM6702477: RSB196-348 [Telaprevir (VX-950)]; Homo sapiens; miRNA-Seq,GSM6702477: RSB196-348 [Telaprevir (VX-950)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702477,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610926,,SAMN31554432,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,114240,3611816,SRR22128356,114240,8568000
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108044,GSM6702476: RSB196-192 [Pimasertib (AS-703026)]; Homo sapiens; miRNA-Seq,GSM6702476: RSB196-192 [Pimasertib (AS-703026)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702476,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610925,,SAMN31554433,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,225925,7185367,SRR22128357,225925,16944375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108043,GSM6702475: RSB196-316 [LY2811376]; Homo sapiens; miRNA-Seq,GSM6702475: RSB196-316 [LY2811376]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702475,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610924,,SAMN31554434,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,158294,5277638,SRR22128358,158294,11872050
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108042,GSM6702450: RSB196-211 [ABT-751 (E7010)]; Homo sapiens; miRNA-Seq,GSM6702450: RSB196-211 [ABT-751 (E7010)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702450,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610923,,SAMN31554459,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,21651,805407,SRR22128359,21651,1623825
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108041,GSM6702449: RSB196-298 [Acitretin]; Homo sapiens; miRNA-Seq,GSM6702449: RSB196-298 [Acitretin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702449,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610922,,SAMN31554460,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,19058,737216,SRR22128360,19058,1429350
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108040,GSM6702448: RSB196-230 [Streptozotocin (STZ)]; Homo sapiens; miRNA-Seq,GSM6702448: RSB196-230 [Streptozotocin (STZ)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702448,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610921,,SAMN31554461,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,13613,536338,SRR22128361,13613,1020975
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108039,GSM6702447: RSB196-352 [EX 527 (Selisistat)]; Homo sapiens; miRNA-Seq,GSM6702447: RSB196-352 [EX 527 (Selisistat)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702447,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610920,,SAMN31554462,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,11202,460884,SRR22128362,11202,840150
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108038,GSM6702446: RSB196-41 [Axitinib]; Homo sapiens; miRNA-Seq,GSM6702446: RSB196-41 [Axitinib]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702446,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610919,,SAMN31554463,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,18313,701475,SRR22128363,18313,1373475
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108037,GSM6702445: RSB196-294 [BMS-707035]; Homo sapiens; miRNA-Seq,GSM6702445: RSB196-294 [BMS-707035]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702445,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610918,,SAMN31554464,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,14122,560395,SRR22128364,14122,1059150
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108036,GSM6702444: RSB196-25 [nc-DMSO rep4-8]; Homo sapiens; miRNA-Seq,GSM6702444: RSB196-25 [nc-DMSO rep4-8]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702444,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610917,,SAMN31554465,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2780774,85563160,SRR22128365,2780774,208558050
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108035,GSM6702443: RSB196-9 [nc-DMSO rep4-7]; Homo sapiens; miRNA-Seq,GSM6702443: RSB196-9 [nc-DMSO rep4-7]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702443,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610916,,SAMN31554466,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,3408768,104945025,SRR22128366,3408768,255657600
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108034,GSM6702418: RSB181-172 [Y-320]; Homo sapiens; miRNA-Seq,GSM6702418: RSB181-172 [Y-320]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702418,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610915,,SAMN31554491,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2600002,78469869,SRR22128367,2600002,195000150
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108033,GSM6702417: RSB181-112 [MPI-0479605]; Homo sapiens; miRNA-Seq,GSM6702417: RSB181-112 [MPI-0479605]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702417,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610914,,SAMN31554492,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1930838,57164927,SRR22128368,1930838,144812850
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108032,GSM6702416: RSB181-334 [WY-14643 (Pirinixic Acid)]; Homo sapiens; miRNA-Seq,GSM6702416: RSB181-334 [WY-14643 (Pirinixic Acid)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702416,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610913,,SAMN31554493,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,3868218,112048541,SRR22128369,3868218,290116350
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108031,GSM6702415: RSB181-44 [ME0328]; Homo sapiens; miRNA-Seq,GSM6702415: RSB181-44 [ME0328]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702415,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610912,,SAMN31554494,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,3021273,89410242,SRR22128370,3021273,226595475
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108030,GSM6702414: RSB181-47 [PD123319]; Homo sapiens; miRNA-Seq,GSM6702414: RSB181-47 [PD123319]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702414,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610911,,SAMN31554495,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2358759,71616220,SRR22128371,2358759,176906925
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108029,GSM6702413: RSB181-301 [RepSox]; Homo sapiens; miRNA-Seq,GSM6702413: RSB181-301 [RepSox]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702413,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610910,,SAMN31554496,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,3352408,97639934,SRR22128372,3352408,251430600
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108028,GSM6702412: RSB181-169 [AZD1080]; Homo sapiens; miRNA-Seq,GSM6702412: RSB181-169 [AZD1080]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702412,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610909,,SAMN31554497,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2328852,68294073,SRR22128373,2328852,174663900
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108027,GSM6702411: RSB181-239 [PF-04620110]; Homo sapiens; miRNA-Seq,GSM6702411: RSB181-239 [PF-04620110]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702411,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610908,,SAMN31554498,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2423604,73669330,SRR22128374,2423604,181770300
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108026,GSM6702386: RSB181-142 [HJC0350]; Homo sapiens; miRNA-Seq,GSM6702386: RSB181-142 [HJC0350]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702386,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610907,,SAMN31554523,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2799299,81313668,SRR22128375,2799299,209947425
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108025,GSM6702385: RSB181-219 [CW069]; Homo sapiens; miRNA-Seq,GSM6702385: RSB181-219 [CW069]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702385,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610906,,SAMN31554524,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2014856,57985857,SRR22128376,2014856,151114200
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108024,GSM6702384: RSB181-174 [AZD7545]; Homo sapiens; miRNA-Seq,GSM6702384: RSB181-174 [AZD7545]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702384,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610905,,SAMN31554525,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,3876837,113964601,SRR22128377,3876837,290762775
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108023,GSM6702383: RSB181-217 [K-Ras(G12C) inhibitor 6]; Homo sapiens; miRNA-Seq,GSM6702383: RSB181-217 [K-Ras(G12C) inhibitor 6]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702383,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610904,,SAMN31554526,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2247362,67296059,SRR22128378,2247362,168552150
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108022,GSM6702382: RSB181-61 [SKLB1002]; Homo sapiens; miRNA-Seq,GSM6702382: RSB181-61 [SKLB1002]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702382,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610903,,SAMN31554527,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2474929,72314043,SRR22128379,2474929,185619675
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108021,GSM6702381: RSB181-331 [Erastin]; Homo sapiens; miRNA-Seq,GSM6702381: RSB181-331 [Erastin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702381,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610902,,SAMN31554528,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,3168126,91972048,SRR22128380,3168126,237609450
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108020,GSM6702380: RSB181-77 [NLG919]; Homo sapiens; miRNA-Seq,GSM6702380: RSB181-77 [NLG919]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702380,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610901,,SAMN31554529,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2906412,86890589,SRR22128381,2906412,217980900
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108019,GSM6702379: RSB181-137 [IU1]; Homo sapiens; miRNA-Seq,GSM6702379: RSB181-137 [IU1]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702379,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610900,,SAMN31554530,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1937002,58414220,SRR22128382,1937002,145275150
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108018,GSM6702354: RSB181-119 [CO-1686 (AVL-301)]; Homo sapiens; miRNA-Seq,GSM6702354: RSB181-119 [CO-1686 (AVL-301)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702354,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610899,,SAMN31554555,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,682715,20157385,SRR22128383,682715,51203625
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108017,GSM6702353: RSB181-232 [INCB024360]; Homo sapiens; miRNA-Seq,GSM6702353: RSB181-232 [INCB024360]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702353,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610898,,SAMN31554556,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1144682,33964363,SRR22128384,1144682,85851150
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108016,GSM6702352: RSB181-287 [UNC669]; Homo sapiens; miRNA-Seq,GSM6702352: RSB181-287 [UNC669]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702352,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610897,,SAMN31554557,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1270304,37267698,SRR22128385,1270304,95272800
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108015,GSM6702351: RSB181-205 [Mdivi-1]; Homo sapiens; miRNA-Seq,GSM6702351: RSB181-205 [Mdivi-1]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702351,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610896,,SAMN31554558,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1405173,42672849,SRR22128386,1405173,105387975
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108014,GSM6702350: RSB181-336 [NSC 23766]; Homo sapiens; miRNA-Seq,GSM6702350: RSB181-336 [NSC 23766]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702350,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610895,,SAMN31554559,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,2011290,65466951,SRR22128387,2011290,150846750
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108013,GSM6702349: RSB181-168 [Trelagliptin]; Homo sapiens; miRNA-Seq,GSM6702349: RSB181-168 [Trelagliptin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702349,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610894,,SAMN31554560,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1625543,46465353,SRR22128388,1625543,121915725
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108012,GSM6702348: RSB181-283 [4E1RCat]; Homo sapiens; miRNA-Seq,GSM6702348: RSB181-283 [4E1RCat]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702348,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610893,,SAMN31554561,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1247748,36586286,SRR22128389,1247748,93581100
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108011,"GSM6702347: RSB181-201 [Ilomastat (GM6001, Galardin)]; Homo sapiens; miRNA-Seq","GSM6702347: RSB181-201 [Ilomastat (GM6001, Galardin)]; Homo sapiens; miRNA-Seq",9606,Homo sapiens,GSM6702347,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610892,,SAMN31554562,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1977372,59723952,SRR22128390,1977372,148302900
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108010,GSM6702322: RSB181-264 [GSK2636771]; Homo sapiens; miRNA-Seq,GSM6702322: RSB181-264 [GSK2636771]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702322,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610891,,SAMN31554587,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,732485,22374536,SRR22128391,732485,54936375
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108009,GSM6702321: RSB181-215 [K-Ras(G12C) inhibitor 9]; Homo sapiens; miRNA-Seq,GSM6702321: RSB181-215 [K-Ras(G12C) inhibitor 9]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702321,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610890,,SAMN31554588,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,578138,16293901,SRR22128392,578138,43360350
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108008,GSM6702320: RSB181-313 [(-)-p-Bromotetramisole Oxalate]; Homo sapiens; miRNA-Seq,GSM6702320: RSB181-313 [(-)-p-Bromotetramisole Oxalate]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702320,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610889,,SAMN31554589,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,877983,24983765,SRR22128393,877983,65848725
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108007,GSM6702319: RSB181-56 [Butein]; Homo sapiens; miRNA-Seq,GSM6702319: RSB181-56 [Butein]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702319,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610888,,SAMN31554590,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,631333,18783218,SRR22128394,631333,47349975
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108006,GSM6702318: RSB181-341 [Puromycin 2HCl]; Homo sapiens; miRNA-Seq,GSM6702318: RSB181-341 [Puromycin 2HCl]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702318,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610887,,SAMN31554591,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,411724,12565604,SRR22128395,411724,30879300
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108005,GSM6702317: RSB181-139 [LDN-57444]; Homo sapiens; miRNA-Seq,GSM6702317: RSB181-139 [LDN-57444]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6702317,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15610886,,SAMN31554592,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,696201,19988496,SRR22128396,696201,52215075
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108140,GSM6703211: RSB217-99 [Oxymatrine]; Homo sapiens; miRNA-Seq,GSM6703211: RSB217-99 [Oxymatrine]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6703211,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15611021,,SAMN31553698,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,297421,8695375,SRR22128397,297421,22306575
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108139,GSM6703178: RSB217-59 [Imatinib (STI571)]; Homo sapiens; miRNA-Seq,GSM6703178: RSB217-59 [Imatinib (STI571)]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6703178,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15611020,,SAMN31553731,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1866015,52392849,SRR22128398,1866015,139951125
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108138,GSM6703177: RSB217-56 [CUDC-907]; Homo sapiens; miRNA-Seq,GSM6703177: RSB217-56 [CUDC-907]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6703177,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15611019,,SAMN31553732,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,271897,7717451,SRR22128399,271897,20392275
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108137,GSM6703176: RSB217-55 [Gallamine Triethiodide]; Homo sapiens; miRNA-Seq,GSM6703176: RSB217-55 [Gallamine Triethiodide]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6703176,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15611018,,SAMN31553733,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,1464819,40681269,SRR22128400,1464819,109861425
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108136,GSM6703175: RSB217-54 [Wortmannin]; Homo sapiens; miRNA-Seq,GSM6703175: RSB217-54 [Wortmannin]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6703175,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15611017,,SAMN31553734,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,390188,11192259,SRR22128401,390188,29264100
SRP405648,Small Molecule Inducers of Neuroprotective miR-132 Identified by HTS-HTS in Human iPSC-derived Neurons,SRX18108135,GSM6703174: RSB217-53 [Fluocinolone Acetonide]; Homo sapiens; miRNA-Seq,GSM6703174: RSB217-53 [Fluocinolone Acetonide]; Homo sapiens; miRNA-Seq,9606,Homo sapiens,GSM6703174,miRNA-Seq,TRANSCRIPTOMIC,size fractionation,SINGLE,SRS15611016,,SAMN31553735,PRJNA896539,NextSeq 550,NextSeq 550,ILLUMINA,579794,16578799,SRR22128402,579794,43484550
