miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-99b-3p	22:GT	161.0	44.0	2701.0	1410.0
hsa-miR-99b-3p	19:TC,22:GT	1.0	0.0	2701.0	1410.0
hsa-miR-99b-3p	21:CA,22:GA	0.0	1.0	2701.0	1410.0
hsa-miR-99b-3p	21:CT,22:GT	1.0	0.0	2701.0	1410.0
hsa-miR-99b-5p	9:GA	3.0	3.0	168680.0	69273.0
hsa-miR-99b-5p	9:GC	3.0	3.0	168680.0	69273.0
hsa-miR-99b-5p	9:GT	8.0	3.0	168680.0	69273.0
hsa-miR-99b-5p	14:GA	10.0	4.0	168680.0	69273.0
hsa-miR-99b-5p	14:GC	2.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	14:GT	7.0	1.0	168680.0	69273.0
hsa-miR-99b-5p	20:GA	5.0	3.0	168680.0	69273.0
hsa-miR-99b-5p	20:GC	2.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	20:GT	12.0	7.0	168680.0	69273.0
hsa-miR-99b-5p	22:GA	2050.0	720.0	168680.0	69273.0
hsa-miR-99b-5p	22:GC	24.0	7.0	168680.0	69273.0
hsa-miR-99b-5p	22:GT	370.0	142.0	168680.0	69273.0
hsa-miR-99b-5p	13:CT,20:GC	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	13:CT,22:GA	1.0	1.0	168680.0	69273.0
hsa-miR-99b-5p	13:CT,22:GT	0.0	2.0	168680.0	69273.0
hsa-miR-99b-5p	14:GA,22:GA	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	15:AT,22:GA	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	16:CA,22:GA	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	17:CT,22:GT	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	19:TC,22:GA	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	21:CA,22:GA	22.0	5.0	168680.0	69273.0
hsa-miR-99b-5p	21:CA,22:GT	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	21:CG,22:GA	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	21:CG,22:GC	1.0	0.0	168680.0	69273.0
hsa-miR-99b-5p	21:CT,22:GA	1.0	2.0	168680.0	69273.0
hsa-miR-99b-5p	21:CT,22:GT	2.0	1.0	168680.0	69273.0
