miRNA name	pos:mut	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_3	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)
hsa-miR-629-3p	PM	6.0	7.0	11.0	8.0	5.0	10.0	16.0	7.0	8.0	8.0	11.0	8.0	5.0	12.0	16.0	8.0
hsa-miR-629-3p	22:CT	2.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	8.0	8.0	11.0	8.0	5.0	12.0	16.0	8.0
hsa-miR-629-5p	PM	895.0	428.0	397.0	439.0	411.0	409.0	444.0	281.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	9:CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	9:CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	20:CA	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	20:CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	21:TA	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	21:TC	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	21:TG	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-629-5p	20:CA,21:TA	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	901.0	431.0	399.0	442.0	413.0	410.0	445.0	281.0
hsa-miR-636	PM	0.0	1.0	7.0	7.0	6.0	5.0	3.0	6.0	0.0	1.0	7.0	7.0	6.0	7.0	4.0	7.0
hsa-miR-636	22:CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	7.0	7.0	6.0	7.0	4.0	7.0
hsa-miR-636	23:AT	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	7.0	7.0	6.0	7.0	4.0	7.0
hsa-miR-641	PM	226.0	75.0	163.0	173.0	104.0	94.0	71.0	67.0	236.0	82.0	170.0	173.0	110.0	97.0	74.0	67.0
hsa-miR-641	9:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	236.0	82.0	170.0	173.0	110.0	97.0	74.0	67.0
hsa-miR-641	24:CG	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	236.0	82.0	170.0	173.0	110.0	97.0	74.0	67.0
hsa-miR-641	24:CT	8.0	5.0	6.0	0.0	6.0	3.0	1.0	0.0	236.0	82.0	170.0	173.0	110.0	97.0	74.0	67.0
hsa-miR-642a-3p	PM	4.0	12.0	0.0	5.0	2.0	2.0	2.0	4.0	4.0	12.0	0.0	5.0	2.0	2.0	2.0	4.0
hsa-miR-642a-5p	PM	13.0	13.0	0.0	5.0	5.0	2.0	5.0	2.0	13.0	13.0	0.0	5.0	5.0	2.0	5.0	2.0
hsa-miR-643	PM	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0
hsa-miR-643	21:AT,22:GT	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0
hsa-miR-6499-5p	PM	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
hsa-miR-6500-3p	PM	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6503-3p	PM	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-6503-3p	21:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0
hsa-miR-6503-5p	PM	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0
hsa-miR-6503-5p	23:AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0
hsa-miR-6504-3p	PM	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
hsa-miR-6504-5p	PM	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6505-3p	PM	101.0	29.0	30.0	85.0	44.0	32.0	33.0	23.0	102.0	29.0	30.0	86.0	44.0	32.0	33.0	23.0
hsa-miR-6505-3p	9:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	29.0	30.0	86.0	44.0	32.0	33.0	23.0
hsa-miR-6505-3p	21:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	102.0	29.0	30.0	86.0	44.0	32.0	33.0	23.0
hsa-miR-6505-5p	PM	135.0	45.0	40.0	87.0	56.0	43.0	46.0	41.0	136.0	46.0	40.0	89.0	57.0	43.0	46.0	41.0
hsa-miR-6505-5p	22:CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	136.0	46.0	40.0	89.0	57.0	43.0	46.0	41.0
hsa-miR-6505-5p	22:CT	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	136.0	46.0	40.0	89.0	57.0	43.0	46.0	41.0
hsa-miR-6508-3p	PM	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hsa-miR-6508-5p	PM	8.0	0.0	2.0	5.0	2.0	5.0	2.0	2.0	8.0	0.0	2.0	5.0	2.0	5.0	2.0	2.0
hsa-miR-6509-3p	PM	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0
hsa-miR-6509-5p	PM	2.0	4.0	6.0	0.0	3.0	2.0	4.0	1.0	2.0	4.0	6.0	0.0	3.0	3.0	4.0	2.0
hsa-miR-6509-5p	21:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	6.0	0.0	3.0	3.0	4.0	2.0
hsa-miR-6509-5p	21:CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	6.0	0.0	3.0	3.0	4.0	2.0
hsa-miR-651-5p	PM	3.0	3.0	2.0	12.0	17.0	1.0	2.0	7.0	3.0	3.0	2.0	12.0	18.0	1.0	2.0	7.0
hsa-miR-651-5p	20:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	2.0	12.0	18.0	1.0	2.0	7.0
hsa-miR-6511a-3p	PM	318.0	136.0	111.0	177.0	151.0	122.0	150.0	99.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	9:TC	54.0	10.0	26.0	29.0	29.0	19.0	18.0	12.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	14:TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	22:CA	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	22:CT	6.0	4.0	5.0	2.0	1.0	9.0	4.0	3.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	9:TC,11:CT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	9:TC,22:CA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	9:TC,22:CT	6.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	21:GA,22:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	21:GT,22:CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-3p	21:GT,22:CT	4.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	390.0	152.0	145.0	211.0	185.0	154.0	174.0	116.0
hsa-miR-6511a-5p	PM	5.0	4.0	5.0	4.0	2.0	2.0	3.0	1.0	5.0	4.0	5.0	4.0	2.0	2.0	3.0	1.0
hsa-miR-6511b-3p	PM	95.0	38.0	32.0	38.0	38.0	29.0	26.0	22.0	95.0	39.0	34.0	39.0	38.0	29.0	26.0	22.0
hsa-miR-6511b-3p	20:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	95.0	39.0	34.0	39.0	38.0	29.0	26.0	22.0
hsa-miR-6511b-3p	22:CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	95.0	39.0	34.0	39.0	38.0	29.0	26.0	22.0
hsa-miR-6511b-3p	22:CT	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	95.0	39.0	34.0	39.0	38.0	29.0	26.0	22.0
hsa-miR-6511b-5p	PM	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
hsa-miR-6511b-5p	24:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
hsa-miR-6511b-5p	23:CA,24:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
hsa-miR-6514-3p	PM	14.0	1.0	3.0	7.0	12.0	3.0	2.0	4.0	14.0	1.0	3.0	7.0	12.0	3.0	2.0	4.0
hsa-miR-6514-5p	PM	7.0	1.0	3.0	2.0	4.0	2.0	1.0	5.0	11.0	3.0	5.0	3.0	7.0	4.0	3.0	5.0
hsa-miR-6514-5p	23:CA	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	11.0	3.0	5.0	3.0	7.0	4.0	3.0	5.0
hsa-miR-6514-5p	23:CT	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	11.0	3.0	5.0	3.0	7.0	4.0	3.0	5.0
hsa-miR-6514-5p	22:GT,23:CA	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.0	3.0	5.0	3.0	7.0	4.0	3.0	5.0
hsa-miR-6515-3p	PM	4.0	3.0	2.0	6.0	5.0	3.0	4.0	2.0	4.0	3.0	2.0	6.0	5.0	3.0	6.0	2.0
hsa-miR-6515-3p	10:CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	2.0	6.0	5.0	3.0	6.0	2.0
hsa-miR-6515-3p	10:CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	2.0	6.0	5.0	3.0	6.0	2.0
hsa-miR-6515-5p	PM	6.0	2.0	1.0	1.0	6.0	3.0	5.0	0.0	6.0	2.0	1.0	1.0	6.0	3.0	5.0	0.0
hsa-miR-6516-3p	PM	30.0	4.0	12.0	21.0	11.0	8.0	17.0	6.0	31.0	5.0	12.0	21.0	11.0	8.0	17.0	7.0
hsa-miR-6516-3p	22:AT	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	31.0	5.0	12.0	21.0	11.0	8.0	17.0	7.0
hsa-miR-6516-5p	PM	18.0	4.0	17.0	10.0	8.0	5.0	9.0	10.0	19.0	4.0	18.0	11.0	8.0	5.0	13.0	10.0
hsa-miR-6516-5p	22:AT	1.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	19.0	4.0	18.0	11.0	8.0	5.0	13.0	10.0
hsa-miR-652-3p	PM	3973.0	2392.0	1995.0	2817.0	2795.0	3675.0	1799.0	1679.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	9:CT	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	10:AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	11:CT	2.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	12:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	12:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	13:AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	13:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	14:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	14:GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	15:GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	15:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	16:GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	17:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	17:TC	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	18:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	18:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	19:GA	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	19:GC	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	19:GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	20:TC	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	20:TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	21:GA	56.0	19.0	21.0	19.0	15.0	42.0	17.0	9.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	21:GT	27.0	22.0	12.0	25.0	18.0	35.0	13.0	5.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-652-3p	19:GT,21:GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4063.0	2436.0	2030.0	2864.0	2838.0	3761.0	1831.0	1698.0
hsa-miR-6529-5p	22:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-653-3p	PM	4.0	0.0	4.0	2.0	2.0	5.0	0.0	1.0	4.0	0.0	4.0	2.0	2.0	5.0	0.0	1.0
hsa-miR-653-5p	PM	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
hsa-miR-654-3p	PM	18.0	11.0	4.0	5.0	2.0	303.0	1.0	3.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	20:CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TA	6.0	8.0	2.0	0.0	1.0	77.0	3.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TC	3.0	1.0	0.0	0.0	0.0	34.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TG	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	22:TA	5.0	7.0	3.0	2.0	1.0	253.0	1.0	2.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	22:TC	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	22:TG	5.0	1.0	0.0	1.0	0.0	59.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	13:CT,21:TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	20:CA,21:TA	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	20:CA,21:TG	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TA,22:TA	6.0	3.0	1.0	0.0	0.0	67.0	1.0	1.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TA,22:TC	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TA,22:TG	4.0	0.0	0.0	0.0	1.0	46.0	0.0	2.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TC,22:TA	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TC,22:TG	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-3p	21:TG,22:TA	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	49.0	31.0	10.0	8.0	6.0	874.0	7.0	8.0
hsa-miR-654-5p	PM	21.0	21.0	14.0	10.0	8.0	647.0	7.0	6.0	24.0	24.0	14.0	10.0	9.0	745.0	7.0	7.0
hsa-miR-654-5p	22:CA	1.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	24.0	24.0	14.0	10.0	9.0	745.0	7.0	7.0
hsa-miR-654-5p	22:CG	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	24.0	24.0	14.0	10.0	9.0	745.0	7.0	7.0
hsa-miR-654-5p	22:CT	2.0	3.0	0.0	0.0	1.0	59.0	0.0	1.0	24.0	24.0	14.0	10.0	9.0	745.0	7.0	7.0
hsa-miR-654-5p	9:CT,22:CT	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	24.0	24.0	14.0	10.0	9.0	745.0	7.0	7.0
hsa-miR-654-5p	21:GA,22:CA	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	24.0	24.0	14.0	10.0	9.0	745.0	7.0	7.0
hsa-miR-655-3p	PM	11.0	12.0	3.0	5.0	6.0	433.0	4.0	4.0	11.0	12.0	3.0	5.0	7.0	438.0	5.0	4.0
hsa-miR-655-3p	22:TA	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	11.0	12.0	3.0	5.0	7.0	438.0	5.0	4.0
hsa-miR-655-5p	PM	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
hsa-miR-656-3p	PM	66.0	23.0	15.0	24.0	15.0	1038.0	21.0	10.0	66.0	23.0	15.0	24.0	15.0	1044.0	21.0	10.0
hsa-miR-656-3p	9:AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	66.0	23.0	15.0	24.0	15.0	1044.0	21.0	10.0
hsa-miR-656-3p	21:TC	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	66.0	23.0	15.0	24.0	15.0	1044.0	21.0	10.0
hsa-miR-656-3p	21:TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	66.0	23.0	15.0	24.0	15.0	1044.0	21.0	10.0
hsa-miR-656-5p	PM	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
hsa-miR-659-5p	PM	113.0	32.0	42.0	62.0	48.0	69.0	54.0	39.0	116.0	32.0	43.0	62.0	48.0	71.0	54.0	39.0
hsa-miR-659-5p	11:CG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	32.0	43.0	62.0	48.0	71.0	54.0	39.0
hsa-miR-659-5p	22:AT	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	116.0	32.0	43.0	62.0	48.0	71.0	54.0	39.0
hsa-miR-660-3p	PM	39.0	4.0	7.0	12.0	5.0	13.0	10.0	2.0	40.0	4.0	7.0	12.0	5.0	13.0	10.0	2.0
hsa-miR-660-3p	21:AT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	4.0	7.0	12.0	5.0	13.0	10.0	2.0
hsa-miR-660-5p	PM	7581.0	2249.0	2268.0	1740.0	1950.0	2576.0	1736.0	1201.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	9:GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	9:GT	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	10:CA	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	10:CT	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	11:AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	11:AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	12:TC	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	12:TG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	13:AG	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	13:AT	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	15:CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	15:CT	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	16:GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	16:GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	16:GT	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	17:GC	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	17:GT	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	18:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
hsa-miR-660-5p	19:GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7616.0	2257.0	2275.0	1751.0	1961.0	2590.0	1741.0	1208.0
